Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
246.8399,-0.0332,0.0688,-0.0332,0.0000,0.0664,-0.0061,0.0085,2.4082,224.8315,-78.6017,225.0034,-78.5082
246.8599,-0.0327,0.0505,-0.0327,0.0000,0.0655,-0.0060,-0.0089,1.7692,224.6423,-78.6665,224.8210,-78.5707
246.8799,-0.0356,0.1419,-0.0356,0.0000,0.0712,-0.0059,0.0766,4.7692,224.4528,-78.7303,224.6438,-78.6309
246.8999,-0.0355,0.0945,-0.0355,0.0000,0.0709,-0.0059,0.0295,3.3090,224.2630,-78.7933,224.4539,-78.6948
246.9199,-0.0334,0.0171,-0.0334,0.0000,0.0668,-0.0058,-0.0440,0.5971,224.0731,-78.8562,224.2488,-78.7630
246.9399,-0.0342,0.0639,-0.0342,0.0000,0.0683,-0.0057,0.0014,2.2378,223.8831,-78.9187,224.0686,-78.8224
246.9599,-0.0363,0.1267,-0.0363,0.0000,0.0726,-0.0057,0.0597,4.4329,223.6928,-78.9802,223.8609,-78.8900
246.9799,-0.0366,0.1028,-0.0366,0.0000,0.0732,-0.0056,0.0352,3.5980,223.5023,-79.0410,223.6945,-78.9437
246.9999,-0.0346,0.0228,-0.0346,0.0000,0.0691,-0.0055,-0.0408,0.7978,223.3116,-79.1015,223.4876,-79.0097
247.0199,-0.0360,0.0889,-0.0360,0.0000,0.0720,-0.0055,0.0223,3.1113,223.1208,-79.1615,223.3104,-79.0655
247.0399,-0.0367,0.0953,-0.0367,0.0000,0.0733,-0.0054,0.0274,3.3363,222.9298,-79.2207,223.1204,-79.1248
247.0599,-0.0383,0.1298,-0.0383,0.0000,0.0766,-0.0053,0.0584,4.5416,222.7385,-79.2789,222.9055,-79.1911
247.0799,-0.0378,0.0833,-0.0378,0.0000,0.0757,-0.0052,0.0128,2.9141,222.5469,-79.3365,222.7153,-79.2490
247.0999,-0.0375,0.0652,-0.0375,0.0000,0.0750,-0.0052,-0.0046,2.2822,222.3553,-79.3936,222.5247,-79.3063
247.1199,-0.0365,0.0383,-0.0365,0.0000,0.0730,-0.0051,-0.0296,1.3418,222.1635,-79.4504,222.3367,-79.3622
247.1399,-0.0360,0.0401,-0.0360,0.0000,0.0720,-0.0050,-0.0269,1.4032,221.9717,-79.5070,222.1564,-79.4151
247.1599,-0.0390,0.1451,-0.0390,0.0000,0.0780,-0.0049,0.0720,4.4032,221.7795,-79.5625,221.9487,-79.4754
247.1799,-0.0410,0.1632,-0.0410,0.0000,0.0819,-0.0048,0.0861,5.7124,221.5871,-79.6169,221.7859,-79.5221
247.1999,-0.0374,0.0104,-0.0374,0.0000,0.0749,-0.0048,-0.0597,2.7124,221.3944,-79.6707,221.5722,-79.5825
247.2199,-0.0377,0.0508,-0.0377,0.0000,0.0754,-0.0047,-0.0199,1.7771,221.2017,-79.7240,221.3908,-79.6332
247.2399,-0.0374,0.0536,-0.0374,0.0000,0.0748,-0.0046,-0.0166,1.8760,221.0088,-79.7770,221.1915,-79.6881
247.2599,-0.0381,0.0825,-0.0381,0.0000,0.0761,-0.0045,0.0109,2.8875,220.8158,-79.8294,220.9966,-79.7410
247.2799,-0.0387,0.0957,-0.0387,0.0000,0.0774,-0.0045,0.0227,3.3480,220.6226,-79.8810,220.8085,-79.7914
247.2999,-0.0396,0.1085,-0.0396,0.0000,0.0791,-0.0044,0.0338,3.7986,220.4291,-79.9318,220.6178,-79.8418
247.3199,-0.0406,0.1221,-0.0406,0.0000,0.0813,-0.0043,0.0451,4.2726,220.2355,-79.9817,220.4278,-79.8912
247.3399,-0.0416,0.1251,-0.0416,0.0000,0.0831,-0.0042,0.0462,4.3786,220.0415,-80.0307,220.2142,-79.9460
247.3599,-0.0428,0.1369,-0.0428,0.0000,0.0857,-0.0041,0.0554,4.7908,219.8474,-80.0786,220.0166,-79.9958
247.3799,-0.0397,0.0140,-0.0397,0.0000,0.0795,-0.0041,-0.0614,1.7908,219.6531,-80.1261,219.8436,-80.0390
247.3999,-0.0387,0.0186,-0.0387,0.0000,0.0775,-0.0040,-0.0549,0.6522,219.4588,-80.1734,219.6459,-80.0880
247.4199,-0.0394,0.0702,-0.0394,0.0000,0.0789,-0.0039,-0.0048,2.4574,219.2643,-80.2203,219.4403,-80.1386
247.4399,-0.0380,0.0312,-0.0380,0.0000,0.0761,-0.0038,-0.0411,1.0925,219.0698,-80.2669,219.2495,-80.1853
247.4599,-0.0370,0.0224,-0.0370,0.0000,0.0740,-0.0038,-0.0478,0.7832,218.8753,-80.3133,219.0590,-80.2315
247.4799,-0.0391,0.1109,-0.0391,0.0000,0.0781,-0.0037,0.0365,3.7832,218.6806,-80.3589,218.8805,-80.2746
247.4999,-0.0354,-0.0171,-0.0354,0.0000,0.0709,-0.0036,-0.0844,0.7832,218.4858,-80.4043,218.6704,-80.3250
247.5199,-0.0351,0.0187,-0.0351,0.0000,0.0701,-0.0035,-0.0479,0.6560,218.2910,-80.4496,218.4841,-80.3693
247.5399,-0.0338,0.0073,-0.0338,0.0000,0.0676,-0.0035,-0.0568,0.2556,218.0962,-80.4949,218.2853,-80.4163
247.5599,-0.0333,0.0234,-0.0333,0.0000,0.0665,-0.0034,-0.0397,0.8197,217.9013,-80.5399,218.0870,-80.4629
247.5799,-0.0334,0.0504,-0.0334,0.0000,0.0669,-0.0033,-0.0131,1.7645,217.7064,-80.5846,217.8878,-80.5093
247.5999,-0.0333,0.0550,-0.0333,0.0000,0.0667,-0.0033,-0.0084,1.9250,217.5113,-80.6288,217.7068,-80.5513
247.6199,-0.0341,0.0832,-0.0341,0.0000,0.0682,-0.0032,0.0181,2.9106,217.3161,-80.6725,217.5164,-80.5951
247.6399,-0.0314,-0.0079,-0.0314,0.0000,0.0628,-0.0031,-0.0676,-0.0894,217.1210,-80.7161,217.3034,-80.6437
247.6599,-0.0305,0.0018,-0.0305,0.0000,0.0609,-0.0031,-0.0561,0.0619,216.9258,-80.7597,217.1103,-80.6876
247.6799,-0.0323,0.0864,-0.0323,0.0000,0.0645,-0.0030,0.0249,3.0232,216.7304,-80.8027,216.9312,-80.7279
247.6999,-0.0333,0.1036,-0.0333,0.0000,0.0666,-0.0029,0.0400,3.6256,216.5349,-80.8449,216.7398,-80.7707
247.7199,-0.0322,0.0487,-0.0322,0.0000,0.0644,-0.0029,-0.0128,1.7031,216.3393,-80.8867,216.5132,-80.8211
247.7399,-0.0277,-0.0786,-0.0277,0.0000,0.0554,-0.0028,-0.1312,-1.2969,216.1438,-80.9287,216.3413,-80.8590
247.7599,-0.0261,-0.0518,-0.0261,0.0000,0.0523,-0.0028,-0.1013,-1.8126,215.9484,-80.9712,216.1423,-80.9026
247.7799,-0.0278,0.0533,-0.0278,0.0000,0.0555,-0.0027,0.0005,1.1874,215.7529,-81.0134,215.9329,-80.9482
247.7999,-0.0293,0.0982,-0.0293,0.0000,0.0586,-0.0027,0.0423,3.4384,215.5572,-81.0549,215.7339,-80.9911
247.8199,-0.0274,0.0185,-0.0274,0.0000,0.0548,-0.0026,-0.0337,0.6464,215.3616,-81.0962,215.5622,-81.0280
247.8399,-0.0288,0.0797,-0.0288,0.0000,0.0576,-0.0025,0.0246,2.7890,215.1657,-81.1370,215.3704,-81.0688
247.8599,-0.0246,-0.0585,-0.0246,0.0000,0.0493,-0.0025,-0.1053,-0.2110,214.9699,-81.1777,215.1569,-81.1140
247.8799,-0.0253,0.0198,-0.0253,0.0000,0.0506,-0.0024,-0.0284,0.6926,214.7741,-81.2183,214.9729,-81.1526
247.8999,-0.0277,0.1060,-0.0277,0.0000,0.0553,-0.0024,0.0531,3.6926,214.5781,-81.2581,214.7830,-81.1922
247.9199,-0.0290,0.1168,-0.0290,0.0000,0.0580,-0.0023,0.0611,4.0866,214.3819,-81.2970,214.5906,-81.2320
247.9399,-0.0261,-0.0052,-0.0261,0.0000,0.0521,-0.0023,-0.0550,1.0866,214.1857,-81.3357,214.3635,-81.2786
247.9599,-0.0270,0.0532,-0.0270,0.0000,0.0540,-0.0022,0.0014,1.8616,213.9894,-81.3740,214.1989,-81.3122
247.9799,-0.0201,-0.1545,-0.0201,0.0000,0.0401,-0.0022,-0.1924,-1.1384,213.7931,-81.4125,213.9919,-81.3541
247.9999,-0.0185,-0.0934,-0.0185,0.0000,0.0370,-0.0022,-0.1282,-3.2673,213.5970,-81.4517,213.7859,-81.3954
248.0199,-0.0197,0.0150,-0.0197,0.0000,0.0395,-0.0021,-0.0224,-0.2673,213.4009,-81.4910,213.5861,-81.4353
248.0399,-0.0223,0.1030,-0.0223,0.0000,0.0445,-0.0021,0.0605,2.7327,213.2047,-81.5297,213.4091,-81.4703
248.0599,-0.0208,0.0239,-0.0208,0.0000,0.0415,-0.0020,-0.0156,0.8362,213.0084,-81.5682,213.2095,-81.5095
248.0799,-0.0206,0.0271,-0.0206,0.0000,0.0411,-0.0020,-0.0120,0.9487,212.8121,-81.6064,212.9973,-81.5508
248.0999,-0.0214,0.0596,-0.0214,0.0000,0.0429,-0.0019,0.0187,2.0861,212.6157,-81.6443,212.7996,-81.5891
248.1199,-0.0196,-0.0060,-0.0196,0.0000,0.0392,-0.0019,-0.0433,-0.2109,212.4193,-81.6822,212.6114,-81.6252
248.1399,-0.0262,0.2163,-0.0262,0.0000,0.0524,-0.0018,0.1657,2.7891,212.2228,-81.7194,212.3990,-81.6656
248.1599,-0.0218,-0.0092,-0.0218,0.0000,0.0435,-0.0018,-0.0509,-0.2109,212.0264,-81.7567,212.2111,-81.7011
248.1799,-0.0231,0.0589,-0.0231,0.0000,0.0462,-0.0018,0.0145,2.0629,211.8298,-81.7936,212.0328,-81.7346
248.1999,-0.0217,0.0097,-0.0217,0.0000,0.0434,-0.0017,-0.0320,0.3401,211.6332,-81.8304,211.8318,-81.7720
248.2199,-0.0215,0.0201,-0.0215,0.0000,0.0429,-0.0017,-0.0212,0.7025,211.4366,-81.8670,211.6314,-81.8090
248.2399,-0.0246,0.1269,-0.0246,0.0000,0.0493,-0.0016,0.0793,3.7025,211.2398,-81.9029,211.4216,-81.8475
248.2599,-0.0228,0.0274,-0.0228,0.0000,0.0456,-0.0016,-0.0166,0.9600,211.0430,-81.9385,211.2418,-81.8802
248.2799,-0.0241,0.0775,-0.0241,0.0000,0.0483,-0.0015,0.0307,2.7122,210.8461,-81.9735,211.0487,-81.9150
248.2999,-0.0251,0.0878,-0.0251,0.0000,0.0501,-0.0015,0.0392,3.0742,210.6490,-82.0078,210.8302,-81.9541
248.3199,-0.0228,-0.0026,-0.0228,0.0000,0.0455,-0.0014,-0.0467,0.0742,210.4520,-82.0421,210.6372,-81.9883
248.3399,-0.0214,-0.0159,-0.0214,0.0000,0.0429,-0.0014,-0.0574,-0.5565,210.2550,-82.0766,210.4434,-82.0225
248.3599,-0.0209,-0.0008,-0.0209,0.0000,0.0418,-0.0014,-0.0412,-0.0274,210.0580,-82.1110,210.2522,-82.0559
248.3799,-0.0214,0.0372,-0.0214,0.0000,0.0428,-0.0013,-0.0042,1.3033,209.8609,-82.1452,210.0513,-82.0907
248.3999,-0.0215,0.0416,-0.0215,0.0000,0.0429,-0.0013,0.0000,1.4574,209.6638,-82.1790,209.8580,-82.1239
248.4199,-0.0219,0.0554,-0.0219,0.0000,0.0438,-0.0012,0.0128,1.9379,209.4666,-82.2124,209.6570,-82.1582
248.4399,-0.0263,0.1800,-0.0263,0.0000,0.0527,-0.0012,0.1286,4.9379,209.2693,-82.2447,209.4483,-82.1935
248.4599,-0.0236,0.0282,-0.0236,0.0000,0.0473,-0.0011,-0.0179,1.9379,209.0718,-82.2766,209.2550,-82.2259
248.4799,-0.0209,-0.0425,-0.0209,0.0000,0.0419,-0.0011,-0.0832,-1.0621,208.8744,-82.3087,209.0746,-82.2559
248.4999,-0.0196,-0.0368,-0.0196,0.0000,0.0391,-0.0010,-0.0749,-1.2879,208.6771,-82.3412,208.8713,-82.2894
248.5199,-0.0231,0.1092,-0.0231,0.0000,0.0461,-0.0010,0.0641,1.7121,208.4796,-82.3732,208.6620,-82.3237
248.5399,-0.0215,0.0281,-0.0215,0.0000,0.0431,-0.0010,-0.0140,0.9833,208.2822,-82.4050,208.4679,-82.3551
248.5599,-0.0204,0.0015,-0.0204,0.0000,0.0408,-0.0009,-0.0383,0.0530,208.0847,-82.4368,208.2741,-82.3863
248.5799,-0.0220,0.0708,-0.0220,0.0000,0.0440,-0.0009,0.0277,2.4794,207.8872,-82.4681,208.0727,-82.4184
248.5999,-0.0253,0.1540,-0.0253,0.0000,0.0506,-0.0008,0.1042,5.3890,207.6895,-82.4981,207.8993,-82.4458
248.6199,-0.0198,-0.0670,-0.0198,0.0000,0.0397,-0.0008,-0.1059,2.3890,207.4917,-82.5277,207.6915,-82.4784
248.6399,-0.0180,-0.0624,-0.0180,0.0000,0.0360,-0.0007,-0.0977,-0.6110,207.2939,-82.5573,207.4900,-82.5097
248.6599,-0.0231,0.1428,-0.0231,0.0000,0.0461,-0.0007,0.0974,2.3890,207.0960,-82.5865,207.2761,-82.5427
248.6799,-0.0233,0.0958,-0.0233,0.0000,0.0466,-0.0006,0.0499,3.3542,206.8981,-82.6149,207.1103,-82.5680
248.6999,-0.0146,-0.1929,-0.0146,0.0000,0.0291,-0.0006,-0.2214,0.3542,206.7001,-82.6432,206.8963,-82.6004
248.7199,-0.0153,-0.0475,-0.0153,0.0000,0.0306,-0.0006,-0.0775,-1.6632,206.5022,-82.6719,206.7058,-82.6290
248.7399,-0.0142,-0.0367,-0.0142,0.0000,0.0284,-0.0006,-0.0645,-1.2834,206.3043,-82.7009,206.5072,-82.6586
248.7599,-0.0155,0.0384,-0.0155,0.0000,0.0310,-0.0005,0.0079,1.3448,206.1063,-82.7295,206.2930,-82.6902
248.7799,-0.0120,-0.0702,-0.0120,0.0000,0.0241,-0.0005,-0.0938,-1.6552,205.9084,-82.7586,206.1036,-82.7178
248.7999,-0.0134,0.0219,-0.0134,0.0000,0.0267,-0.0005,-0.0043,0.7680,205.7105,-82.7875,205.9017,-82.7471
248.8199,-0.0179,0.1612,-0.0179,0.0000,0.0359,-0.0004,0.1257,3.7680,205.5125,-82.8155,205.7211,-82.7730
248.8399,-0.0153,0.0122,-0.0153,0.0000,0.0306,-0.0004,-0.0180,0.7680,205.3145,-82.8434,205.5191,-82.8017
248.8599,-0.0137,-0.0267,-0.0137,0.0000,0.0273,-0.0004,-0.0536,-0.9346,205.1165,-82.8714,205.3077,-82.8315
248.8799,-0.0177,0.1250,-0.0177,0.0000,0.0355,-0.0003,0.0899,2.0654,204.9184,-82.8991,205.1265,-82.8568
248.8999,-0.0205,0.1569,-0.0205,0.0000,0.0410,-0.0003,0.1162,5.0654,204.7201,-82.9256,204.9319,-82.8837
248.9199,-0.0143,-0.0936,-0.0143,0.0000,0.0285,-0.0003,-0.1218,2.0654,204.5218,-82.9516,204.7120,-82.9139
248.9399,-0.0134,-0.0503,-0.0134,0.0000,0.0269,-0.0003,-0.0770,-0.9346,204.3235,-82.9778,204.5265,-82.9390
248.9599,-0.0114,-0.0671,-0.0114,0.0000,0.0229,-0.0002,-0.0898,-2.3490,204.1254,-83.0046,204.3223,-82.9665
248.9799,-0.0132,0.0367,-0.0132,0.0000,0.0265,-0.0002,0.0104,0.6510,203.9271,-83.0312,204.1297,-82.9921
248.9999,-0.0124,0.0063,-0.0124,0.0000,0.0248,-0.0002,-0.0183,0.2220,203.7289,-83.0578,203.9274,-83.0188
249.0199,-0.0140,0.0626,-0.0140,0.0000,0.0279,-0.0001,0.0349,2.1925,203.5306,-83.0839,203.7324,-83.0443
249.0399,-0.0134,0.0271,-0.0134,0.0000,0.0268,-0.0001,0.0004,0.9492,203.3323,-83.1098,203.5300,-83.0705
249.0599,-0.0175,0.1499,-0.0175,0.0000,0.0351,-0.0001,0.1149,3.9492,203.1339,-83.1347,203.3199,-83.0974
249.0799,-0.0154,0.0211,-0.0154,0.0000,0.0307,-0.0001,-0.0095,0.9492,202.9354,-83.1595,203.1252,-83.1221
249.0999,-0.0168,0.0681,-0.0168,0.0000,0.0335,0.0000,0.0346,2.3827,202.7369,-83.1838,202.9435,-83.1449
249.1199,-0.0136,-0.0441,-0.0136,0.0000,0.0273,0.0000,-0.0714,-0.6173,202.5384,-83.2082,202.7390,-83.1703
249.1399,-0.0157,0.0576,-0.0157,0.0000,0.0314,0.0000,0.0262,2.0176,202.3398,-83.2321,202.5282,-83.1963
249.1599,-0.0140,-0.0079,-0.0140,0.0000,0.0280,0.0001,-0.0360,-0.2752,202.1413,-83.2562,202.3327,-83.2201
249.1799,-0.0131,-0.0159,-0.0131,0.0000,0.0261,0.0001,-0.0422,-0.5580,201.9427,-83.2803,202.1376,-83.2436
249.1999,-0.0147,0.0552,-0.0147,0.0000,0.0293,0.0001,0.0258,1.9329,201.7442,-83.3040,201.9351,-83.2678
249.2199,-0.0224,0.2725,-0.0224,0.0000,0.0449,0.0002,0.2275,4.9329,201.5454,-83.3266,201.7603,-83.2884
249.2399,-0.0149,-0.0793,-0.0149,0.0000,0.0298,0.0002,-0.1092,1.9329,201.3467,-83.3488,201.5512,-83.3129
249.2599,-0.0125,-0.0889,-0.0125,0.0000,0.0250,0.0002,-0.1142,-1.0671,201.1479,-83.3712,201.3484,-83.3364
249.2799,-0.0179,0.1361,-0.0179,0.0000,0.0359,0.0003,0.1000,1.9329,200.9491,-83.3932,201.1332,-83.3610
249.2999,-0.0207,0.1620,-0.0207,0.0000,0.0413,0.0003,0.1204,4.9329,200.7502,-83.4141,200.9307,-83.3839
249.3199,-0.0101,-0.2206,-0.0101,0.0000,0.0202,0.0003,-0.2411,1.9329,200.5513,-83.4345,200.7512,-83.4040
249.3399,-0.0123,-0.0209,-0.0123,0.0000,0.0246,0.0003,-0.0458,-0.7319,200.3524,-83.4551,200.5594,-83.4253
249.3599,-0.0107,-0.0434,-0.0107,0.0000,0.0213,0.0004,-0.0651,-1.5187,200.1535,-83.4761,200.3595,-83.4472
249.3799,-0.0108,-0.0029,-0.0108,0.0000,0.0216,0.0004,-0.0249,-0.0998,199.9546,-83.4971,200.1441,-83.4706
249.3999,-0.0061,-0.1292,-0.0061,0.0000,0.0122,0.0004,-0.1419,-3.0998,199.7557,-83.5188,199.9536,-83.4910
249.4199,-0.0081,0.0088,-0.0081,0.0000,0.0162,0.0004,-0.0078,-0.0998,199.5569,-83.5404,199.7505,-83.5126
249.4399,-0.0152,0.2267,-0.0152,0.0000,0.0305,0.0004,0.1957,2.9002,199.3580,-83.5615,199.5693,-83.5316
249.4599,-0.0120,0.0204,-0.0120,0.0000,0.0240,0.0005,-0.0041,0.7132,199.1591,-83.5824,199.3662,-83.5527
249.4799,-0.0097,-0.0441,-0.0097,0.0000,0.0195,0.0005,-0.0641,-1.5446,198.9603,-83.6036,199.1534,-83.5745
249.4999,-0.0152,0.1539,-0.0152,0.0000,0.0304,0.0005,0.1230,1.4554,198.7614,-83.6245,198.9711,-83.5930
249.5199,-0.0185,0.1842,-0.0185,0.0000,0.0370,0.0006,0.1467,4.4554,198.5623,-83.6444,198.7755,-83.6126
249.5399,-0.0127,-0.0702,-0.0127,0.0000,0.0254,0.0006,-0.0962,1.4554,198.3633,-83.6640,198.5544,-83.6345
249.5599,-0.0121,-0.0358,-0.0121,0.0000,0.0241,0.0006,-0.0606,-1.2547,198.1643,-83.6839,198.3677,-83.6528
249.5799,-0.0114,-0.0226,-0.0114,0.0000,0.0228,0.0006,-0.0460,-0.7919,197.9653,-83.7039,198.1626,-83.6726
249.5999,-0.0133,0.0595,-0.0133,0.0000,0.0265,0.0007,0.0323,2.0830,197.7663,-83.7235,197.9689,-83.6912
249.6199,-0.0132,0.0388,-0.0132,0.0000,0.0264,0.0007,0.0118,1.3581,197.5672,-83.7428,197.7655,-83.7104
249.6399,-0.0144,0.0687,-0.0144,0.0000,0.0288,0.0007,0.0392,2.4043,197.3681,-83.7615,197.5697,-83.7286
249.6599,-0.0143,0.0435,-0.0143,0.0000,0.0286,0.0007,0.0142,1.5228,197.1689,-83.7800,197.3663,-83.7474
249.6799,-0.0191,0.1788,-0.0191,0.0000,0.0382,0.0008,0.1399,4.5228,196.9697,-83.7974,197.1553,-83.7666
249.6999,-0.0167,0.0294,-0.0167,0.0000,0.0334,0.0008,-0.0048,1.5228,196.7704,-83.8144,196.9595,-83.7841
249.7199,-0.0155,-0.0023,-0.0155,0.0000,0.0311,0.0008,-0.0342,-0.0815,196.5712,-83.8315,196.7770,-83.8003
249.7399,-0.0131,-0.0547,-0.0131,0.0000,0.0263,0.0009,-0.0819,-1.9159,196.3719,-83.8490,196.5715,-83.8184
249.7599,-0.0174,0.1178,-0.0174,0.0000,0.0348,0.0009,0.0821,1.0841,196.1727,-83.8663,196.3597,-83.8367
249.7799,-0.0159,0.0268,-0.0159,0.0000,0.0317,0.0009,-0.0058,0.9396,195.9734,-83.8833,196.1633,-83.8534
249.7999,-0.0146,-0.0075,-0.0146,0.0000,0.0292,0.0010,-0.0377,-0.2624,195.7742,-83.9004,195.9676,-83.8699
249.8199,-0.0170,0.0847,-0.0170,0.0000,0.0340,0.0010,0.0497,2.7376,195.5748,-83.9169,195.7639,-83.8868
249.8399,-0.0207,0.1690,-0.0207,0.0000,0.0415,0.0010,0.1265,5.7376,195.3754,-83.9321,195.5884,-83.9012
249.8599,-0.0142,-0.0958,-0.0142,0.0000,0.0285,0.0011,-0.1253,2.7376,195.1759,-83.9468,195.3784,-83.9182
249.8799,-0.0123,-0.0833,-0.0123,0.0000,0.0246,0.0011,-0.1090,-0.2624,194.9765,-83.9614,195.1747,-83.9345
249.8999,-0.0203,0.2149,-0.0203,0.0000,0.0405,0.0011,0.1733,2.7376,194.7770,-83.9755,194.9588,-83.9515
249.9199,-0.0178,0.0458,-0.0178,0.0000,0.0357,0.0012,0.0090,1.6040,194.5775,-83.9892,194.7910,-83.9645
249.9399,-0.0085,-0.2387,-0.0085,0.0000,0.0169,0.0012,-0.2568,-1.3960,194.3779,-84.0032,194.5751,-83.9810
249.9599,-0.0089,-0.0830,-0.0089,0.0000,0.0178,0.0012,-0.1020,-2.9063,194.1785,-84.0179,194.3825,-83.9956
249.9799,-0.0081,-0.0501,-0.0081,0.0000,0.0162,0.0012,-0.0675,-1.7552,193.9790,-84.0329,194.1819,-84.0105
249.9999,-0.0149,0.1907,-0.0149,0.0000,0.0298,0.0012,0.1597,1.2448,193.7796,-84.0477,193.9657,-84.0264
250.0199,-0.0091,-0.0703,-0.0091,0.0000,0.0183,0.0013,-0.0899,-1.7552,193.5802,-84.0628,193.7744,-84.0402
250.0399,-0.0126,0.0840,-0.0126,0.0000,0.0253,0.0013,0.0575,1.2448,193.3807,-84.0777,193.5706,-84.0547
250.0599,-0.0129,0.0614,-0.0129,0.0000,0.0259,0.0013,0.0342,2.1486,193.1813,-84.0921,193.3885,-84.0674
250.0799,-0.0112,-0.0103,-0.0112,0.0000,0.0223,0.0013,-0.0340,-0.3615,192.9818,-84.1066,193.1847,-84.0815
250.0999,-0.0151,0.1245,-0.0151,0.0000,0.0301,0.0014,0.0930,2.6385,192.7823,-84.1205,192.9711,-84.0960
250.1199,-0.0137,0.0317,-0.0137,0.0000,0.0274,0.0014,0.0030,1.1106,192.5827,-84.1342,192.7883,-84.1082
250.1399,-0.0161,0.1024,-0.0161,0.0000,0.0322,0.0014,0.0688,3.5848,192.3831,-84.1470,192.5922,-84.1212
250.1599,-0.0172,0.0977,-0.0172,0.0000,0.0345,0.0015,0.0617,3.4183,192.1835,-84.1591,192.3703,-84.1355
250.1799,-0.0146,-0.0154,-0.0146,0.0000,0.0292,0.0015,-0.0461,0.4183,191.9839,-84.1711,192.1741,-84.1480
250.1999,-0.0126,-0.0499,-0.0126,0.0000,0.0252,0.0015,-0.0765,-1.7456,191.7843,-84.1835,191.9774,-84.1604
250.2199,-0.0112,-0.0474,-0.0112,0.0000,0.0225,0.0015,-0.0714,-1.6582,191.5847,-84.1963,191.7830,-84.1724
250.2399,-0.0129,0.0411,-0.0129,0.0000,0.0257,0.0016,0.0139,1.3418,191.3850,-84.2087,191.5790,-84.1847
250.2599,-0.0126,0.0247,-0.0126,0.0000,0.0251,0.0016,-0.0020,0.8646,191.1854,-84.2210,191.3825,-84.1964
250.2799,-0.0144,0.0808,-0.0144,0.0000,0.0288,0.0016,0.0503,2.8269,190.9857,-84.2326,191.1785,-84.2084
250.2999,-0.0221,0.2827,-0.0221,0.0000,0.0442,0.0017,0.2369,5.8269,190.7860,-84.2430,191.0028,-84.2185
250.3199,-0.0192,0.0631,-0.0192,0.0000,0.0383,0.0017,0.0230,2.8269,190.5862,-84.2527,190.7706,-84.2316
250.3399,-0.0110,-0.1946,-0.0110,0.0000,0.0219,0.0017,-0.2183,-0.1731,190.3865,-84.2624,190.5876,-84.2418
250.3599,-0.0106,-0.0834,-0.0106,0.0000,0.0212,0.0017,-0.1064,-2.9195,190.1867,-84.2728,190.3815,-84.2530
250.3799,-0.0193,0.2357,-0.0193,0.0000,0.0387,0.0018,0.1953,0.0805,189.9870,-84.2831,190.1694,-84.2643
250.3999,-0.0169,0.0552,-0.0169,0.0000,0.0338,0.0018,0.0196,1.9337,189.7872,-84.2931,189.9724,-84.2746
250.4199,-0.0139,-0.0462,-0.0139,0.0000,0.0278,0.0018,-0.0758,-1.0663,189.5875,-84.3033,189.7762,-84.2847
250.4399,-0.0175,0.1048,-0.0175,0.0000,0.0351,0.0019,0.0678,1.9337,189.3877,-84.3130,189.5720,-84.2950
250.4599,-0.0125,-0.0835,-0.0125,0.0000,0.0250,0.0019,-0.1104,-1.0663,189.1880,-84.3230,189.3961,-84.3037
250.4799,-0.0093,-0.1168,-0.0093,0.0000,0.0186,0.0019,-0.1374,-4.0663,188.9883,-84.3339,189.1859,-84.3139
250.4999,-0.0121,0.0428,-0.0121,0.0000,0.0242,0.0019,0.0167,-1.0663,188.7886,-84.3450,188.9819,-84.3236
250.5199,-0.0181,0.2141,-0.0181,0.0000,0.0363,0.0020,0.1759,1.9337,188.5889,-84.3557,188.8012,-84.3320
250.5399,-0.0168,0.0755,-0.0168,0.0000,0.0336,0.0020,0.0399,2.6411,188.3891,-84.3658,188.5975,-84.3413
250.5599,-0.0170,0.0603,-0.0170,0.0000,0.0340,0.0021,0.0242,2.1107,188.1894,-84.3755,188.3809,-84.3509
250.5799,-0.0190,0.1057,-0.0190,0.0000,0.0380,0.0021,0.0656,3.6996,187.9896,-84.3843,188.1787,-84.3597
250.5999,-0.0166,-0.0017,-0.0166,0.0000,0.0332,0.0021,-0.0370,0.6996,187.7898,-84.3929,187.9868,-84.3679
250.6199,-0.0239,0.2366,-0.0239,0.0000,0.0478,0.0022,0.1866,3.6996,187.5899,-84.4007,187.8061,-84.3754
250.6399,-0.0196,0.0049,-0.0196,0.0000,0.0392,0.0022,-0.0365,0.6996,187.3901,-84.4084,187.5787,-84.3847
250.6599,-0.0180,-0.0235,-0.0180,0.0000,0.0360,0.0022,-0.0617,-0.8220,187.1902,-84.4163,187.3971,-84.3919
250.6799,-0.0166,-0.0304,-0.0166,0.0000,0.0332,0.0023,-0.0659,-1.0637,186.9904,-84.4244,187.1924,-84.3998
250.6999,-0.0170,0.0179,-0.0170,0.0000,0.0340,0.0023,-0.0184,0.6268,186.7905,-84.4323,186.9882,-84.4075
250.7199,-0.0234,0.2207,-0.0234,0.0000,0.0469,0.0024,0.1715,3.6268,186.5907,-84.4395,186.7743,-84.4154
250.7399,-0.0175,-0.0515,-0.0175,0.0000,0.0350,0.0024,-0.0889,0.6268,186.3908,-84.4465,186.5912,-84.4219
