Time(s),LateralError(m),ControlOutput(u),VehiclePosX(m),ReferencePosX(m),VehicleGlobalX,VehicleGlobalZ,TargetGlobalX,TargetGlobalZ
252.8199,0.0164,0.0878,0.0164,0.0000,165.4613,-84.2234,165.6587,-84.2462
252.8399,0.0180,-0.0207,0.0180,0.0000,165.2614,-84.2171,165.4488,-84.2363
252.8599,0.0123,0.1447,0.0123,0.0000,165.0615,-84.2101,165.2542,-84.2270
252.8799,0.0077,0.1909,0.0077,0.0000,164.8617,-84.2016,165.0600,-84.2177
252.8999,0.0071,0.1008,0.0071,0.0000,164.6619,-84.1922,164.8583,-84.2078
252.9199,0.0137,-0.1577,0.0137,0.0000,164.4621,-84.1826,164.6492,-84.1975
252.9399,0.0062,0.1456,0.0062,0.0000,164.2624,-84.1721,164.4591,-84.1880
252.9599,0.0075,0.0215,0.0075,0.0000,164.0627,-84.1613,164.2575,-84.1778
252.9799,0.0066,0.0329,0.0066,0.0000,163.8630,-84.1502,164.0637,-84.1678
252.9999,0.0098,-0.0825,0.0098,0.0000,163.6633,-84.1396,163.8692,-84.1577
253.0199,0.0079,0.0124,0.0079,0.0000,163.4636,-84.1289,163.6598,-84.1467
253.0399,0.0100,-0.0601,0.0100,0.0000,163.2638,-84.1188,163.4565,-84.1359
253.0599,0.0143,-0.1602,0.0143,0.0000,163.0640,-84.1101,163.2760,-84.1263
253.0799,0.0175,-0.1803,0.0175,0.0000,162.8642,-84.1032,163.0469,-84.1138
253.0999,0.0095,0.1437,0.0095,0.0000,162.6642,-84.0972,162.8736,-84.1043
253.1199,-0.0091,0.6147,-0.0091,0.0000,162.4643,-84.0913,162.6724,-84.0932
253.1399,-0.0105,0.3295,-0.0105,0.0000,162.2645,-84.0846,162.4608,-84.0813
253.1599,-0.0153,0.3056,-0.0153,0.0000,162.0646,-84.0763,162.2600,-84.0699
253.1799,-0.0230,0.3864,-0.0230,0.0000,161.8649,-84.0656,162.0508,-84.0580
253.1999,-0.0205,0.1260,-0.0205,0.0000,161.6653,-84.0533,161.8570,-84.0468
253.2199,-0.0180,0.0080,-0.0180,0.0000,161.4657,-84.0403,161.6637,-84.0355
253.2399,-0.0230,0.1795,-0.0230,0.0000,161.2663,-84.0257,161.4828,-84.0248
253.2599,-0.0140,-0.1602,-0.0140,0.0000,161.0669,-84.0103,161.2697,-84.0121
253.2799,-0.0170,0.0410,-0.0170,0.0000,160.8675,-83.9945,161.0810,-84.0008
253.2999,-0.0124,-0.0970,-0.0124,0.0000,160.6681,-83.9792,160.8575,-83.9873
253.3199,-0.0112,-0.0594,-0.0112,0.0000,160.4686,-83.9644,160.6789,-83.9763
253.3399,-0.0091,-0.0710,-0.0091,0.0000,160.2691,-83.9503,160.4778,-83.9639
253.3599,0.0082,-0.5332,0.0082,0.0000,160.0695,-83.9378,160.2772,-83.9514
253.3799,0.0023,-0.0644,0.0023,0.0000,159.8699,-83.9259,160.0673,-83.9382
253.3999,-0.0175,0.5650,-0.0175,0.0000,159.6702,-83.9140,159.8524,-83.9246
253.4199,-0.0108,0.0727,-0.0108,0.0000,159.4706,-83.9013,159.6596,-83.9123
253.4399,-0.0152,0.1804,-0.0152,0.0000,159.2711,-83.8870,159.4858,-83.9011
253.4599,0.0130,-0.7400,0.0130,0.0000,159.0717,-83.8720,159.2581,-83.8863
253.4799,0.0074,-0.1680,0.0074,0.0000,158.8723,-83.8572,159.0786,-83.8745
253.4999,0.0047,0.0015,0.0047,0.0000,158.6728,-83.8424,158.8691,-83.8606
253.5199,0.0062,-0.0456,0.0062,0.0000,158.4733,-83.8280,158.6690,-83.8473
253.5399,0.0076,-0.0642,0.0076,0.0000,158.2738,-83.8142,158.4685,-83.8338
253.5599,0.0081,-0.0454,0.0081,0.0000,158.0742,-83.8008,158.2686,-83.8203
253.5799,0.0086,-0.0388,0.0086,0.0000,157.8747,-83.7879,158.0679,-83.8066
253.5999,0.0080,-0.0046,0.0080,0.0000,157.6751,-83.7750,157.8801,-83.7937
253.6199,0.0080,-0.0055,0.0080,0.0000,157.4755,-83.7621,157.6682,-83.7790
253.6399,0.0135,-0.1711,0.0135,0.0000,157.2758,-83.7501,157.4882,-83.7665
253.6599,0.0146,-0.1192,0.0146,0.0000,157.0761,-83.7393,157.2613,-83.7505
253.6799,-0.0077,0.5993,-0.0077,0.0000,156.8764,-83.7289,157.0689,-83.7369
253.6999,-0.0060,0.2301,-0.0060,0.0000,156.6767,-83.7179,156.8789,-83.7234
253.7199,-0.0093,0.2100,-0.0093,0.0000,156.4771,-83.7055,156.6795,-83.7090
253.7399,-0.0136,0.2371,-0.0136,0.0000,156.2776,-83.6910,156.4701,-83.6939
253.7599,-0.0134,0.1209,-0.0134,0.0000,156.0783,-83.6751,156.2709,-83.6794
253.7799,-0.0110,0.0016,-0.0110,0.0000,155.8789,-83.6588,156.0840,-83.6657
253.7999,-0.0106,0.0054,-0.0106,0.0000,155.6796,-83.6423,155.8728,-83.6501
253.8199,-0.0085,-0.0430,-0.0085,0.0000,155.4803,-83.6263,155.6856,-83.6362
253.8399,-0.0096,0.0263,-0.0096,0.0000,155.2809,-83.6100,155.4885,-83.6215
253.8599,-0.0054,-0.0966,-0.0054,0.0000,155.0815,-83.5943,155.2777,-83.6056
253.8799,-0.0071,0.0168,-0.0071,0.0000,154.8822,-83.5785,155.0879,-83.5913
253.8999,-0.0031,-0.0985,-0.0031,0.0000,154.6827,-83.5633,154.8813,-83.5755
253.9199,-0.0030,-0.0378,-0.0030,0.0000,154.4833,-83.5485,154.6825,-83.5603
253.9399,-0.0103,0.2088,-0.0103,0.0000,154.2839,-83.5332,154.4739,-83.5442
253.9599,-0.0096,0.0876,-0.0096,0.0000,154.0845,-83.5170,154.2754,-83.5288
253.9799,-0.0156,0.2328,-0.0156,0.0000,153.8853,-83.4992,154.0696,-83.5127
253.9999,-0.0068,-0.1348,-0.0068,0.0000,153.6862,-83.4805,153.8787,-83.4977
254.0199,0.0150,-0.6974,0.0150,0.0000,153.4871,-83.4618,153.7008,-83.4836
254.0399,0.0094,-0.1566,0.0094,0.0000,153.2879,-83.4439,153.4786,-83.4660
254.0599,0.0175,-0.3153,0.0175,0.0000,153.0885,-83.4277,153.3034,-83.4520
254.0799,0.0186,-0.1861,0.0186,0.0000,152.8891,-83.4133,153.0708,-83.4333
254.0999,0.0087,0.1946,0.0087,0.0000,152.6895,-83.3998,152.8955,-83.4191
254.1199,0.0087,0.0829,0.0087,0.0000,152.4899,-83.3865,152.6976,-83.4030
254.1399,-0.0124,0.6623,-0.0124,0.0000,152.2904,-83.3725,152.5024,-83.3871
254.1599,-0.0142,0.3654,-0.0142,0.0000,152.0910,-83.3570,152.3046,-83.3708
254.1799,-0.0091,0.0288,-0.0091,0.0000,151.8917,-83.3408,152.0995,-83.3539
254.1999,-0.0178,0.2898,-0.0178,0.0000,151.6925,-83.3231,151.9093,-83.3381
254.2199,-0.0056,-0.2120,-0.0056,0.0000,151.4933,-83.3046,151.6974,-83.3204
254.2399,-0.0048,-0.1068,-0.0048,0.0000,151.2942,-83.2863,151.4980,-83.3037
254.2599,0.0074,-0.4026,0.0074,0.0000,151.0949,-83.2690,151.3016,-83.2872
254.2799,0.0098,-0.2520,0.0098,0.0000,150.8955,-83.2535,151.1046,-83.2705
254.2999,-0.0009,0.2012,-0.0009,0.0000,150.6960,-83.2390,150.8954,-83.2527
254.3199,-0.0039,0.1843,-0.0039,0.0000,150.4966,-83.2246,150.6982,-83.2358
254.3399,-0.0091,0.2458,-0.0091,0.0000,150.2971,-83.2096,150.5037,-83.2191
254.3599,-0.0122,0.2169,-0.0122,0.0000,150.0978,-83.1930,150.3067,-83.2020
254.3799,-0.0102,0.0561,-0.0102,0.0000,149.8986,-83.1757,150.0938,-83.1836
254.3999,-0.0166,0.2300,-0.0166,0.0000,149.6995,-83.1569,149.9131,-83.1678
254.4199,-0.0080,-0.1296,-0.0080,0.0000,149.5004,-83.1373,149.7021,-83.1493
254.4399,-0.0063,-0.0936,-0.0063,0.0000,149.3013,-83.1180,149.5035,-83.1318
254.4599,-0.0074,0.0023,-0.0074,0.0000,149.1023,-83.0986,149.3079,-83.1145
254.4799,-0.0096,0.0792,-0.0096,0.0000,148.9033,-83.0784,149.1118,-83.0971
254.4999,0.0001,-0.2389,0.0001,0.0000,148.7043,-83.0583,148.9034,-83.0785
254.5199,0.0038,-0.2101,0.0038,0.0000,148.5052,-83.0391,148.7070,-83.0609
254.5399,0.0093,-0.2575,0.0093,0.0000,148.3060,-83.0216,148.5135,-83.0435
254.5599,0.0120,-0.2001,0.0120,0.0000,148.1066,-83.0061,148.3173,-83.0258
254.5799,0.0075,0.0381,0.0075,0.0000,147.9071,-82.9917,148.1140,-83.0073
254.5999,-0.0168,0.7393,-0.0168,0.0000,147.7076,-82.9776,147.8910,-82.9870
254.6199,-0.0102,0.1529,-0.0102,0.0000,147.5082,-82.9630,147.7153,-82.9709
254.6399,-0.0139,0.1949,-0.0139,0.0000,147.3088,-82.9469,147.5176,-82.9528
254.6599,-0.0185,0.2444,-0.0185,0.0000,147.1096,-82.9286,147.3228,-82.9348
254.6799,-0.0215,0.2230,-0.0215,0.0000,146.9107,-82.9081,147.1276,-82.9167
254.6999,-0.0142,-0.0886,-0.0142,0.0000,146.7119,-82.8863,146.9201,-82.8975
254.7199,-0.0126,-0.0669,-0.0126,0.0000,146.5132,-82.8640,146.7032,-82.8772
254.7399,-0.0165,0.1042,-0.0165,0.0000,146.3145,-82.8406,146.4978,-82.8580
254.7599,0.0120,-0.7791,0.0120,0.0000,146.1159,-82.8171,146.3026,-82.8396
254.7799,0.0160,-0.4739,0.0160,0.0000,145.9172,-82.7943,146.1003,-82.8205
254.7999,0.0097,-0.0334,0.0097,0.0000,145.7185,-82.7717,145.9125,-82.8027
254.8199,0.0187,-0.2906,0.0187,0.0000,145.5196,-82.7504,145.7034,-82.7828
254.8399,0.0149,-0.0310,0.0149,0.0000,145.3208,-82.7293,145.5193,-82.7653
254.8599,0.0181,-0.1204,0.0181,0.0000,145.1217,-82.7094,145.3126,-82.7455
254.8799,0.0190,-0.0943,0.0190,0.0000,144.9227,-82.6904,145.1270,-82.7276
254.8999,0.0178,-0.0235,0.0178,0.0000,144.7235,-82.6717,144.9247,-82.7081
254.9199,0.0188,-0.0555,0.0188,0.0000,144.5244,-82.6535,144.7301,-82.6893
254.9399,0.0160,0.0422,0.0160,0.0000,144.3252,-82.6350,144.5258,-82.6695
254.9599,0.0168,-0.0163,0.0168,0.0000,144.1261,-82.6166,144.3315,-82.6505
254.9799,0.0157,0.0117,0.0157,0.0000,143.9269,-82.5982,144.1322,-82.6311
254.9999,0.0127,0.0811,0.0127,0.0000,143.7279,-82.5789,143.9263,-82.6109
255.0199,0.0210,-0.2196,0.0210,0.0000,143.5288,-82.5597,143.7098,-82.5896
255.0399,0.0141,0.0876,0.0141,0.0000,143.3298,-82.5398,143.5352,-82.5723
255.0599,0.0186,-0.1052,0.0186,0.0000,143.1308,-82.5198,143.3146,-82.5505
255.0799,0.0125,0.1190,0.0125,0.0000,142.9318,-82.4991,143.1278,-82.5320
255.0999,0.0187,-0.1404,0.0187,0.0000,142.7329,-82.4784,142.9436,-82.5136
255.1199,0.0186,-0.0771,0.0186,0.0000,142.5339,-82.4585,142.7194,-82.4912
255.1399,0.0159,0.0323,0.0159,0.0000,142.3349,-82.4384,142.5253,-82.4718
255.1599,0.0142,0.0505,0.0142,0.0000,142.1360,-82.4179,142.3320,-82.4523
255.1799,0.0190,-0.1311,0.0190,0.0000,141.9370,-82.3977,142.1466,-82.4337
255.1999,0.0152,0.0381,0.0152,0.0000,141.7381,-82.3772,141.9395,-82.4127
255.2199,0.0224,-0.2088,0.0224,0.0000,141.5391,-82.3571,141.7201,-82.3905
255.2399,0.0213,-0.0809,0.0213,0.0000,141.3400,-82.3378,141.5527,-82.3735
255.2599,0.0149,0.1362,0.0149,0.0000,141.1409,-82.3185,141.3333,-82.3511
255.2799,0.0183,-0.0539,0.0183,0.0000,140.9418,-82.2997,141.1267,-82.3300
255.2999,0.0114,0.1661,0.0114,0.0000,140.7427,-82.2806,140.9421,-82.3111
255.3199,0.0128,0.0239,0.0128,0.0000,140.5437,-82.2612,140.7497,-82.2914
255.3399,0.0165,-0.1083,0.0165,0.0000,140.3446,-82.2425,140.5566,-82.2715
255.3599,0.0122,0.0638,0.0122,0.0000,140.1455,-82.2235,140.3339,-82.2485
255.3799,0.0082,0.1393,0.0082,0.0000,139.9465,-82.2035,140.1510,-82.2296
255.3999,0.0147,-0.1369,0.0147,0.0000,139.7475,-82.1832,139.9321,-82.2068
255.4199,0.0045,0.2338,0.0045,0.0000,139.5486,-82.1618,139.7475,-82.1876
255.4399,0.0089,-0.0298,0.0089,0.0000,139.3498,-82.1402,139.5408,-82.1661
255.4599,0.0080,0.0079,0.0080,0.0000,139.1510,-82.1186,139.3438,-82.1455
255.4799,0.0115,-0.1051,0.0115,0.0000,138.9521,-82.0977,139.1596,-82.1262
255.4999,0.0117,-0.0608,0.0117,0.0000,138.7531,-82.0774,138.9609,-82.1054
255.5199,0.0175,-0.2100,0.0175,0.0000,138.5540,-82.0585,138.7361,-82.0817
255.5399,0.0073,0.1966,0.0073,0.0000,138.3549,-82.0402,138.5475,-82.0618
255.5599,0.0021,0.2403,0.0021,0.0000,138.1557,-82.0217,138.3564,-82.0416
255.5799,-0.0025,0.2449,-0.0025,0.0000,137.9567,-82.0020,138.1537,-82.0201
255.5999,-0.0150,0.4904,-0.0150,0.0000,137.7578,-81.9805,137.9717,-82.0008
255.6199,-0.0029,-0.1255,-0.0029,0.0000,137.5591,-81.9579,137.7566,-81.9780
255.6399,-0.0096,0.1524,-0.0096,0.0000,137.3606,-81.9338,137.5687,-81.9579
255.6599,0.0092,-0.4761,0.0092,0.0000,137.1621,-81.9091,137.3515,-81.9347
255.6799,0.0086,-0.1996,0.0086,0.0000,136.9636,-81.8845,137.1682,-81.9151
255.6999,0.0088,-0.0989,0.0088,0.0000,136.7650,-81.8610,136.9612,-81.8929
255.7199,0.0147,-0.2275,0.0147,0.0000,136.5662,-81.8392,136.7737,-81.8728
255.7399,0.0186,-0.2279,0.0186,0.0000,136.3672,-81.8196,136.5503,-81.8488
255.7599,0.0159,-0.0380,0.0159,0.0000,136.1680,-81.8014,136.3534,-81.8275
255.7799,0.0069,0.2385,0.0069,0.0000,135.9688,-81.7838,136.1707,-81.8078
255.7999,0.0076,0.0806,0.0076,0.0000,135.7696,-81.7659,135.9758,-81.7867
255.8199,-0.0023,0.3279,-0.0023,0.0000,135.5705,-81.7469,135.7714,-81.7646
255.8399,-0.0157,0.5539,-0.0157,0.0000,135.3716,-81.7259,135.5558,-81.7412
255.8599,-0.0048,-0.0579,-0.0048,0.0000,135.1728,-81.7038,135.3732,-81.7213
255.8799,-0.0110,0.1671,-0.0110,0.0000,134.9742,-81.6800,135.1632,-81.6984
255.8999,-0.0022,-0.1708,-0.0022,0.0000,134.7757,-81.6555,134.9741,-81.6778
255.9199,0.0077,-0.3659,0.0077,0.0000,134.5772,-81.6310,134.7680,-81.6553
255.9399,0.0041,-0.0575,0.0041,0.0000,134.3787,-81.6071,134.5791,-81.6346
255.9599,0.0066,-0.1014,0.0066,0.0000,134.1800,-81.5842,134.3817,-81.6130
255.9799,0.0109,-0.1748,0.0109,0.0000,133.9811,-81.5629,134.1878,-81.5917
255.9999,0.0094,-0.0414,0.0094,0.0000,133.7822,-81.5425,133.9733,-81.5682
256.0199,0.0120,-0.1019,0.0120,0.0000,133.5831,-81.5232,133.7706,-81.5459
256.0399,0.0063,0.1170,0.0063,0.0000,133.3840,-81.5039,133.5770,-81.5245
256.0599,-0.0121,0.5986,-0.0121,0.0000,133.1850,-81.4841,133.3961,-81.5046
256.0799,-0.0163,0.4075,-0.0163,0.0000,132.9861,-81.4626,133.2013,-81.4830
256.0999,-0.0070,-0.0755,-0.0070,0.0000,132.7874,-81.4406,132.9805,-81.4586
256.1199,-0.0083,0.0179,-0.0083,0.0000,132.5886,-81.4183,132.7953,-81.4381
256.1399,-0.0039,-0.1103,-0.0039,0.0000,132.3898,-81.3967,132.5913,-81.4155
256.1599,-0.0126,0.2209,-0.0126,0.0000,132.1910,-81.3749,132.3781,-81.3918
256.1799,-0.0070,-0.0511,-0.0070,0.0000,131.9921,-81.3536,132.1856,-81.3704
256.1999,-0.0061,-0.0381,-0.0061,0.0000,131.7932,-81.3327,131.9964,-81.3494
256.2199,-0.0175,0.3361,-0.0175,0.0000,131.5943,-81.3114,131.7775,-81.3250
256.2399,-0.0079,-0.1134,-0.0079,0.0000,131.3954,-81.2904,131.5909,-81.3042
256.2599,-0.0111,0.0560,-0.0111,0.0000,131.1966,-81.2689,131.3887,-81.2816
256.2799,-0.0098,0.0035,-0.0098,0.0000,130.9978,-81.2474,131.2021,-81.2608
256.2999,-0.0119,0.0794,-0.0119,0.0000,130.7990,-81.2251,131.0060,-81.2388
256.3199,-0.0094,-0.0199,-0.0094,0.0000,130.6003,-81.2029,130.7990,-81.2157
256.3399,-0.0166,0.2190,-0.0166,0.0000,130.4016,-81.1799,130.5878,-81.1920
256.3599,-0.0168,0.1284,-0.0168,0.0000,130.2030,-81.1557,130.3882,-81.1697
256.3799,-0.0154,0.0374,-0.0154,0.0000,130.0046,-81.1311,130.2176,-81.1505
256.3999,-0.0133,-0.0240,-0.0133,0.0000,129.8061,-81.1067,130.0176,-81.1281
256.4199,-0.0047,-0.2486,-0.0047,0.0000,129.6074,-81.0833,129.8104,-81.1048
256.4399,-0.0081,0.0019,-0.0081,0.0000,129.4088,-81.0602,129.6156,-81.0829
256.4599,-0.0146,0.2084,-0.0146,0.0000,129.2102,-81.0365,129.4234,-81.0613
256.4799,0.0046,-0.4611,0.0046,0.0000,129.0116,-81.0130,129.2056,-81.0368
256.4999,0.0050,-0.2166,0.0050,0.0000,128.8128,-80.9906,129.0067,-81.0144
256.5199,0.0094,-0.2292,0.0094,0.0000,128.6139,-80.9701,128.8218,-80.9935
256.5399,-0.0060,0.3532,-0.0060,0.0000,128.4148,-80.9507,128.6198,-80.9708
256.5599,-0.0073,0.2073,-0.0073,0.0000,128.2157,-80.9315,128.4218,-80.9484
256.5799,-0.0064,0.0777,-0.0064,0.0000,128.0167,-80.9117,128.2150,-80.9251
256.5999,-0.0097,0.1441,-0.0097,0.0000,127.8178,-80.8905,128.0216,-80.9033
256.6199,-0.0127,0.1693,-0.0127,0.0000,127.6192,-80.8676,127.8114,-80.8795
256.6399,-0.0165,0.2057,-0.0165,0.0000,127.4207,-80.8427,127.6071,-80.8564
256.6599,-0.0075,-0.1538,-0.0075,0.0000,127.2224,-80.8167,127.4231,-80.8357
256.6799,-0.0037,-0.1673,-0.0037,0.0000,127.0242,-80.7904,127.2225,-80.8130
256.6999,0.0144,-0.6078,0.0144,0.0000,126.8258,-80.7645,127.0098,-80.7889
256.7199,0.0104,-0.1615,0.0104,0.0000,126.6273,-80.7400,126.8352,-80.7692
256.7399,0.0059,0.0582,0.0059,0.0000,126.4288,-80.7159,126.6281,-80.7458
256.7599,0.0093,-0.0792,0.0093,0.0000,126.2302,-80.6927,126.4338,-80.7238
256.7799,0.0081,-0.0035,0.0081,0.0000,126.0315,-80.6694,126.2288,-80.7006
256.7999,0.0136,-0.1714,0.0136,0.0000,125.8328,-80.6471,126.0408,-80.6793
256.8199,0.0087,0.0582,0.0087,0.0000,125.6340,-80.6248,125.8329,-80.6558
256.8399,0.0086,0.0239,0.0086,0.0000,125.4353,-80.6022,125.6344,-80.6334
256.8599,0.0146,-0.1722,0.0146,0.0000,125.2365,-80.5802,125.4226,-80.6094
256.8799,0.0094,0.0669,0.0094,0.0000,125.0377,-80.5580,125.2404,-80.5888
256.8999,0.0173,-0.2123,0.0173,0.0000,124.8389,-80.5365,125.0215,-80.5641
256.9199,0.0078,0.1737,0.0078,0.0000,124.6401,-80.5146,124.8345,-80.5429
256.9399,0.0134,-0.0944,0.0134,0.0000,124.4412,-80.4934,124.6276,-80.5195
256.9599,0.0058,0.1767,0.0058,0.0000,124.2424,-80.4720,124.4379,-80.4981
256.9799,0.0060,0.0688,0.0060,0.0000,124.0436,-80.4498,124.2375,-80.4755
256.9999,0.0054,0.0469,0.0054,0.0000,123.8449,-80.4273,124.0471,-80.4540
257.0199,0.0154,-0.2795,0.0154,0.0000,123.6461,-80.4050,123.8593,-80.4328
257.0399,0.0095,0.0378,0.0095,0.0000,123.4474,-80.3825,123.6545,-80.4097
257.0599,0.0066,0.0982,0.0066,0.0000,123.2488,-80.3589,123.4524,-80.3869
257.0799,0.0097,-0.0517,0.0097,0.0000,123.0502,-80.3353,123.2399,-80.3629
257.0999,0.0092,-0.0153,0.0092,0.0000,122.8516,-80.3118,123.0427,-80.3407
257.1199,0.0099,-0.0312,0.0099,0.0000,122.6529,-80.2886,122.8573,-80.3198
257.1399,0.0139,-0.1408,0.0139,0.0000,122.4542,-80.2665,122.6632,-80.2980
257.1599,0.0154,-0.1196,0.0154,0.0000,122.2553,-80.2456,122.4665,-80.2758
257.1799,0.0141,-0.0277,0.0141,0.0000,122.0563,-80.2251,122.2420,-80.2506
257.1999,0.0076,0.1719,0.0076,0.0000,121.8574,-80.2040,122.0498,-80.2290
257.2199,0.0042,0.1720,0.0042,0.0000,121.6587,-80.1816,121.8545,-80.2071
257.2399,0.0085,-0.0520,0.0085,0.0000,121.4600,-80.1587,121.6660,-80.1860
257.2599,0.0085,-0.0284,0.0085,0.0000,121.2613,-80.1360,121.4669,-80.1637
257.2799,0.0140,-0.1806,0.0140,0.0000,121.0625,-80.1145,121.2477,-80.1391
257.2999,0.0043,0.1984,0.0043,0.0000,120.8636,-80.0933,121.0638,-80.1186
257.3199,0.0029,0.1271,0.0029,0.0000,120.6648,-80.0714,120.8636,-80.0962
257.3399,0.0121,-0.2161,0.0121,0.0000,120.4660,-80.0499,120.6763,-80.0753
257.3599,0.0046,0.1197,0.0046,0.0000,120.2672,-80.0278,120.4616,-80.0514
257.3799,0.0079,-0.0459,0.0079,0.0000,120.0684,-80.0060,120.2594,-80.0288
257.3999,0.0066,0.0122,0.0066,0.0000,119.8696,-79.9841,120.0618,-80.0069
257.4199,0.0057,0.0306,0.0057,0.0000,119.6708,-79.9618,119.8749,-79.9861
257.4399,0.0092,-0.0933,0.0092,0.0000,119.4720,-79.9401,119.6617,-79.9624
257.4599,0.0034,0.1240,0.0034,0.0000,119.2732,-79.9181,119.4751,-79.9417
257.4799,0.0013,0.1180,0.0013,0.0000,119.0745,-79.8950,119.2723,-79.9191
257.4999,0.0075,-0.1286,0.0075,0.0000,118.8759,-79.8716,119.0814,-79.8979
257.5199,0.0042,0.0377,0.0042,0.0000,118.6773,-79.8478,118.8732,-79.8748
257.5399,0.0068,-0.0619,0.0068,0.0000,118.4787,-79.8245,118.6724,-79.8525
257.5599,0.0072,-0.0417,0.0072,0.0000,118.2800,-79.8015,118.4748,-79.8305
257.5799,0.0075,-0.0337,0.0075,0.0000,118.0813,-79.7790,118.2814,-79.8090
257.5999,0.0095,-0.0776,0.0095,0.0000,117.8825,-79.7571,118.0749,-79.7860
257.6199,0.0074,0.0215,0.0074,0.0000,117.6837,-79.7352,117.8815,-79.7645
257.6399,0.0120,-0.1327,0.0120,0.0000,117.4848,-79.7140,117.6733,-79.7413
257.6599,0.0132,-0.1040,0.0132,0.0000,117.2858,-79.6939,117.4725,-79.7189
257.6799,0.0056,0.1709,0.0056,0.0000,117.0868,-79.6739,117.2817,-79.6977
257.6999,0.0133,-0.1567,0.0133,0.0000,116.8877,-79.6550,117.0735,-79.6745
257.7199,-0.0153,0.7738,-0.0153,0.0000,116.6886,-79.6362,116.8727,-79.6521
257.7399,-0.0147,0.3477,-0.0147,0.0000,116.4896,-79.6167,116.6752,-79.6300
257.7599,-0.0103,0.0417,-0.0103,0.0000,116.2906,-79.5969,116.4975,-79.6102
257.7799,-0.0156,0.1944,-0.0156,0.0000,116.0917,-79.5758,116.3038,-79.5885
257.7999,-0.0120,-0.0004,-0.0120,0.0000,115.8928,-79.5543,116.0979,-79.5655
257.8199,-0.0163,0.1449,-0.0163,0.0000,115.6941,-79.5316,115.9054,-79.5440
257.8399,-0.0146,0.0366,-0.0146,0.0000,115.4955,-79.5085,115.7048,-79.5215
257.8599,-0.0104,-0.0889,-0.0104,0.0000,115.2968,-79.4857,115.4982,-79.4984
257.8799,-0.0127,0.0440,-0.0127,0.0000,115.0981,-79.4626,115.3058,-79.4768
257.8999,-0.0109,-0.0160,-0.0109,0.0000,114.8994,-79.4397,115.1051,-79.4543
257.9199,-0.0094,-0.0338,-0.0094,0.0000,114.7007,-79.4170,114.9047,-79.4318
257.9399,-0.0085,-0.0276,-0.0085,0.0000,114.5020,-79.3947,114.6989,-79.4087
257.9599,-0.0084,-0.0007,-0.0084,0.0000,114.3032,-79.3723,114.5053,-79.3870
257.9799,-0.0093,0.0380,-0.0093,0.0000,114.1045,-79.3496,114.2996,-79.3638
257.9999,-0.0098,0.0477,-0.0098,0.0000,113.9059,-79.3264,114.0994,-79.3412
258.0199,-0.0105,0.0566,-0.0105,0.0000,113.7073,-79.3027,113.8988,-79.3186
258.0399,-0.0058,-0.0972,-0.0058,0.0000,113.5087,-79.2792,113.7064,-79.2969
258.0599,-0.0100,0.0913,-0.0100,0.0000,113.3101,-79.2552,113.5004,-79.2736
258.0799,-0.0111,0.0882,-0.0111,0.0000,113.1117,-79.2303,113.2999,-79.2510
258.0999,-0.0043,-0.1451,-0.0043,0.0000,112.9132,-79.2055,113.1075,-79.2292
258.1199,0.0113,-0.5218,0.0113,0.0000,112.7147,-79.1814,112.9019,-79.2059
258.1399,0.0068,-0.1048,0.0068,0.0000,112.5160,-79.1583,112.7084,-79.1839
258.1599,0.0134,-0.2458,0.0134,0.0000,112.3171,-79.1371,112.5028,-79.1606
258.1799,0.0143,-0.1485,0.0143,0.0000,112.1181,-79.1174,112.3028,-79.1378
258.1999,-0.0156,0.8148,-0.0156,0.0000,111.9190,-79.0982,112.1336,-79.1185
258.2199,-0.0076,0.1439,-0.0076,0.0000,111.7200,-79.0789,111.9258,-79.0948
258.2399,-0.0166,0.3478,-0.0166,0.0000,111.5210,-79.0584,111.7356,-79.0731
258.2599,-0.0165,0.1727,-0.0165,0.0000,111.3222,-79.0363,111.5353,-79.0502
258.2799,-0.0112,-0.0581,-0.0112,0.0000,111.1236,-79.0134,111.3275,-79.0264
258.2999,-0.0145,0.0882,-0.0145,0.0000,110.9250,-78.9896,111.1349,-79.0043
258.3199,-0.0097,-0.0832,-0.0097,0.0000,110.7264,-78.9657,110.9289,-78.9807
258.3399,-0.0121,0.0494,-0.0121,0.0000,110.5279,-78.9414,110.7361,-78.9585
258.3599,-0.0128,0.0605,-0.0128,0.0000,110.3294,-78.9165,110.5394,-78.9359
258.3799,-0.0105,-0.0213,-0.0105,0.0000,110.1310,-78.8918,110.3393,-78.9128
258.3999,-0.0031,-0.2156,-0.0031,0.0000,109.9324,-78.8681,110.1317,-78.8888
258.4199,-0.0095,0.1039,-0.0095,0.0000,109.7337,-78.8447,109.9418,-78.8668
258.4399,-0.0081,0.0198,-0.0081,0.0000,109.5351,-78.8211,109.7418,-78.8437
258.4599,-0.0016,-0.1727,-0.0016,0.0000,109.3365,-78.7981,109.5345,-78.8196
258.4799,-0.0055,0.0470,-0.0055,0.0000,109.1378,-78.7749,109.3419,-78.7972
258.4999,-0.0022,-0.0661,-0.0022,0.0000,108.9391,-78.7523,109.1362,-78.7733
258.5199,-0.0049,0.0557,-0.0049,0.0000,108.7404,-78.7296,108.9437,-78.7508
258.5399,-0.0071,0.1025,-0.0071,0.0000,108.5418,-78.7058,108.7473,-78.7279
