Time(s),LateralError(m),ControlOutput(u),VehiclePosX(m),ReferencePosX(m),VehicleGlobalX,VehicleGlobalZ,TargetGlobalX,TargetGlobalZ
269.4999,0.0365,-0.0709,0.0365,0.0000,33.1783,41.4780,33.0173,41.3434
269.5199,0.0372,-0.0766,0.0372,0.0000,33.3070,41.6310,33.1555,41.5074
269.5399,0.0376,-0.0681,0.0376,0.0000,33.4353,41.7845,33.2739,41.6487
269.5599,0.0388,-0.0909,0.0388,0.0000,33.5628,41.9386,33.4138,41.8168
269.5799,0.0376,-0.0288,0.0376,0.0000,33.6901,42.0928,33.5311,41.9588
269.5999,0.0379,-0.0438,0.0379,0.0000,33.8171,42.2473,33.6613,42.1173
269.6199,0.0386,-0.0663,0.0386,0.0000,33.9436,42.4023,33.7865,42.2710
269.6399,0.0405,-0.1117,0.0405,0.0000,34.0692,42.5579,33.9189,42.4344
269.6599,0.0403,-0.0685,0.0403,0.0000,34.1943,42.7139,34.0420,42.5876
269.6799,0.0417,-0.0989,0.0417,0.0000,34.3187,42.8706,34.1561,42.7305
269.6999,0.0406,-0.0404,0.0406,0.0000,34.4427,43.0274,34.2846,42.8926
269.7199,0.0410,-0.0585,0.0410,0.0000,34.5663,43.1847,34.4089,43.0507
269.7399,0.0421,-0.0869,0.0421,0.0000,34.6892,43.3424,34.5373,43.2152
269.7599,0.0427,-0.0836,0.0427,0.0000,34.8115,43.5007,34.6592,43.3728
269.7799,0.0443,-0.1164,0.0443,0.0000,34.9329,43.6597,34.7842,43.5357
269.7999,0.0432,-0.0482,0.0432,0.0000,35.0539,43.8189,34.8981,43.6852
269.8199,0.0453,-0.1156,0.0453,0.0000,35.1740,43.9788,35.0119,43.8358
269.8399,0.0441,-0.0491,0.0441,0.0000,35.2937,44.1390,35.1372,44.0032
269.8599,0.0448,-0.0722,0.0448,0.0000,35.4129,44.2997,35.2567,44.1642
269.8799,0.0468,-0.1262,0.0468,0.0000,35.5310,44.4611,35.3825,44.3354
269.8999,0.0464,-0.0766,0.0464,0.0000,35.6486,44.6229,35.4904,44.4835
269.9199,0.0473,-0.0974,0.0473,0.0000,35.7653,44.7852,35.6154,44.6567
269.9399,0.0472,-0.0754,0.0472,0.0000,35.8815,44.9480,35.7276,44.8136
269.9599,0.0480,-0.0922,0.0480,0.0000,35.9969,45.1114,35.8415,44.9746
269.9799,0.0500,-0.1364,0.0500,0.0000,36.1113,45.2754,35.9507,45.1305
269.9999,0.0508,-0.1222,0.0508,0.0000,36.2247,45.4402,36.0776,45.3134
270.0199,0.0501,-0.0746,0.0501,0.0000,36.3374,45.6054,36.1794,45.4619
270.0399,0.0502,-0.0741,0.0502,0.0000,36.4496,45.7710,36.2941,45.6308
270.0599,0.0511,-0.0977,0.0511,0.0000,36.5609,45.9371,36.4090,45.8020
270.0799,0.0523,-0.1193,0.0523,0.0000,36.6713,46.1039,36.5209,45.9708
270.0999,0.0531,-0.1192,0.0531,0.0000,36.7808,46.2713,36.6239,46.1277
270.1199,0.0542,-0.1285,0.0542,0.0000,36.8891,46.4394,36.7403,46.3074
270.1399,0.0545,-0.1073,0.0545,0.0000,36.9966,46.6080,36.8407,46.4643
270.1599,0.0551,-0.1106,0.0551,0.0000,37.1032,46.7773,36.9519,46.6403
270.1799,0.0567,-0.1420,0.0567,0.0000,37.2086,46.9473,37.0610,46.8152
270.1999,0.0567,-0.1074,0.0567,0.0000,37.3131,47.1178,37.1580,46.9728
270.2199,0.0574,-0.1178,0.0574,0.0000,37.4166,47.2889,37.2664,47.1513
270.2399,0.0594,-0.1578,0.0594,0.0000,37.5187,47.4609,37.3728,47.3291
270.2599,0.0589,-0.1055,0.0589,0.0000,37.6200,47.6333,37.4657,47.4866
270.2799,0.0601,-0.1301,0.0601,0.0000,37.7202,47.8064,37.5721,47.6695
270.2999,0.0607,-0.1263,0.0607,0.0000,37.8193,47.9801,37.6699,47.8403
270.3199,0.0618,-0.1404,0.0618,0.0000,37.9173,48.1545,37.7685,48.0152
270.3399,0.0625,-0.1371,0.0625,0.0000,38.0140,48.3296,37.8617,48.1832
270.3599,0.0645,-0.1746,0.0645,0.0000,38.1093,48.5054,37.9528,48.3500
270.3799,0.0649,-0.1455,0.0649,0.0000,38.2032,48.6820,38.0483,48.5277
270.3999,0.0652,-0.1286,0.0652,0.0000,38.2961,48.8591,38.1470,48.7149
270.4199,0.0663,-0.1458,0.0663,0.0000,38.3877,49.0369,38.2390,48.8926
270.4399,0.0675,-0.1604,0.0675,0.0000,38.4779,49.2154,38.3250,49.0619
270.4599,0.0685,-0.1611,0.0685,0.0000,38.5667,49.3946,38.4145,49.2412
270.4799,0.0695,-0.1598,0.0695,0.0000,38.6541,49.5745,38.5045,49.4254
270.4999,0.0706,-0.1673,0.0706,0.0000,38.7400,49.7551,38.5896,49.6032
270.5199,0.0718,-0.1726,0.0718,0.0000,38.8244,49.9364,38.6760,49.7876
270.5399,0.0730,-0.1780,0.0730,0.0000,38.9072,50.1185,38.7599,49.9708
270.5599,0.0742,-0.1798,0.0742,0.0000,38.9884,50.3013,38.8373,50.1434
270.5799,0.0752,-0.1775,0.0752,0.0000,39.0680,50.4848,38.9213,50.3354
270.5999,0.0763,-0.1789,0.0763,0.0000,39.1459,50.6689,38.9990,50.5173
270.6199,0.0780,-0.2009,0.0780,0.0000,39.2221,50.8539,39.0780,50.7074
270.6399,0.0785,-0.1756,0.0785,0.0000,39.2966,51.0394,39.1501,50.8852
270.6599,0.0798,-0.1897,0.0798,0.0000,39.3695,51.2257,39.2239,51.0723
270.6799,0.0812,-0.2002,0.0812,0.0000,39.4404,51.4127,39.2916,51.2487
270.6999,0.0823,-0.1967,0.0823,0.0000,39.5096,51.6004,39.3629,51.4403
270.7199,0.0837,-0.2064,0.0837,0.0000,39.5769,51.7887,39.4317,51.6308
270.7399,0.0851,-0.2132,0.0851,0.0000,39.6422,51.9777,39.4951,51.8124
270.7599,0.0864,-0.2133,0.0864,0.0000,39.7055,52.1675,39.5596,52.0032
270.7799,0.0879,-0.2200,0.0879,0.0000,39.7667,52.3578,39.6231,52.1980
270.7999,0.0892,-0.2210,0.0892,0.0000,39.8259,52.5489,39.6822,52.3864
270.8199,0.0906,-0.2242,0.0906,0.0000,39.8830,52.7406,39.7391,52.5746
270.8399,0.0921,-0.2314,0.0921,0.0000,39.9379,52.9329,39.7955,52.7692
270.8599,0.0935,-0.2331,0.0935,0.0000,39.9906,53.1258,39.8483,52.9598
270.8799,0.0949,-0.2367,0.0949,0.0000,40.0410,53.3194,39.8991,53.1513
270.8999,0.0966,-0.2472,0.0966,0.0000,40.0890,53.5135,39.9489,53.3486
270.9199,0.0980,-0.2449,0.0980,0.0000,40.1348,53.7082,39.9925,53.5305
270.9399,0.0993,-0.2440,0.0993,0.0000,40.1781,53.9035,40.0374,53.7278
270.9599,0.1011,-0.2593,0.1011,0.0000,40.2190,54.0992,40.0779,53.9165
270.9799,0.1023,-0.2506,0.1023,0.0000,40.2575,54.2955,40.1183,54.1173
270.9999,0.1039,-0.2585,0.1039,0.0000,40.2934,54.4922,40.1554,54.3149
271.0199,0.1056,-0.2674,0.1056,0.0000,40.3268,54.6894,40.1900,54.5134
271.0399,0.1071,-0.2693,0.1071,0.0000,40.3575,54.8871,40.2212,54.7074
271.0599,0.1091,-0.2861,0.1091,0.0000,40.3855,55.0851,40.2486,54.8926
271.0799,0.1103,-0.2713,0.1103,0.0000,40.4108,55.2835,40.2755,55.0931
271.0999,0.1117,-0.2719,0.1117,0.0000,40.4334,55.4822,40.2996,55.2939
271.1199,0.1135,-0.2859,0.1135,0.0000,40.4532,55.6812,40.3200,55.4866
271.1399,0.1149,-0.2820,0.1149,0.0000,40.4703,55.8805,40.3389,55.6926
271.1599,0.1165,-0.2899,0.1165,0.0000,40.4845,56.0800,40.3543,55.8918
271.1799,0.1181,-0.2929,0.1181,0.0000,40.4958,56.2797,40.3665,56.0852
271.1999,0.1197,-0.2972,0.1197,0.0000,40.5042,56.4795,40.3762,56.2827
271.2199,0.1212,-0.2994,0.1212,0.0000,40.5096,56.6794,40.3830,56.4835
271.2399,0.1231,-0.3141,0.1231,0.0000,40.5119,56.8794,40.3867,56.6710
271.2599,0.1243,-0.2984,0.1243,0.0000,40.5112,57.0794,40.3877,56.8852
271.2799,0.1257,-0.3015,0.1257,0.0000,40.5076,57.2794,40.3858,57.0710
271.2999,0.1273,-0.3118,0.1273,0.0000,40.5009,57.4793,40.3804,57.2852
271.3199,0.1286,-0.3082,0.1286,0.0000,40.4912,57.6790,40.3723,57.4827
271.3399,0.1298,-0.3025,0.1298,0.0000,40.4784,57.8786,40.3622,57.6647
271.3599,0.1310,-0.3060,0.1310,0.0000,40.4627,58.0780,40.3475,57.8723
271.3799,0.1324,-0.3128,0.1324,0.0000,40.4438,58.2771,40.3305,58.0695
271.3999,0.1341,-0.3254,0.1341,0.0000,40.4218,58.4759,40.3098,58.2723
271.4199,0.1353,-0.3204,0.1353,0.0000,40.3966,58.6743,40.2866,58.4695
271.4399,0.1361,-0.3055,0.1361,0.0000,40.3684,58.8723,40.2626,58.6507
271.4599,0.1372,-0.3096,0.1372,0.0000,40.3372,59.0698,40.2324,58.8543
271.4799,0.1387,-0.3253,0.1387,0.0000,40.3028,59.2669,40.1991,59.0567
271.4999,0.1396,-0.3152,0.1396,0.0000,40.2653,59.4633,40.1642,59.2500
271.5199,0.1402,-0.3044,0.1402,0.0000,40.2249,59.6592,40.1279,59.4358
271.5399,0.1413,-0.3136,0.1413,0.0000,40.1815,59.8544,40.0858,59.6344
271.5599,0.1421,-0.3132,0.1421,0.0000,40.1350,60.0489,40.0444,59.8168
271.5799,0.1429,-0.3112,0.1429,0.0000,40.0855,60.2427,39.9975,60.0100
271.5999,0.1440,-0.3212,0.1440,0.0000,40.0330,60.4357,39.9474,60.2020
271.6199,0.1456,-0.3403,0.1456,0.0000,39.9772,60.6278,39.8928,60.3968
271.6399,0.1473,-0.3573,0.1473,0.0000,39.9180,60.8188,39.8355,60.5876
271.6599,0.1491,-0.3675,0.1491,0.0000,39.8554,61.0087,39.7788,60.7656
271.6799,0.1504,-0.3597,0.1504,0.0000,39.7893,61.1975,39.7117,60.9642
271.6999,0.1515,-0.3501,0.1515,0.0000,39.7200,61.3851,39.6470,61.1458
271.7199,0.1525,-0.3487,0.1525,0.0000,39.6475,61.5715,39.5749,61.3381
271.7399,0.1529,-0.3277,0.1529,0.0000,39.5719,61.7567,39.5055,61.5149
271.7599,0.1534,-0.3224,0.1534,0.0000,39.4934,61.9406,39.4325,61.6926
271.7799,0.1538,-0.3179,0.1538,0.0000,39.4120,62.1233,39.3563,61.8710
271.7999,0.1539,-0.3076,0.1539,0.0000,39.3278,62.3047,39.2679,62.0695
271.8199,0.1533,-0.2833,0.1533,0.0000,39.2412,62.4850,39.1888,62.2403
271.8399,0.1533,-0.2898,0.1533,0.0000,39.1519,62.6640,39.1074,62.4100
271.8599,0.1528,-0.2791,0.1528,0.0000,39.0602,62.8417,39.0122,62.6020
271.8799,0.1523,-0.2703,0.1523,0.0000,38.9661,63.0182,38.9283,62.7656
271.8999,0.1515,-0.2615,0.1515,0.0000,38.8697,63.1934,38.8343,62.9434
271.9199,0.1509,-0.2605,0.1509,0.0000,38.7711,63.3674,38.7409,63.1149
271.9399,0.1499,-0.2483,0.1499,0.0000,38.6704,63.5402,38.6412,63.2926
271.9599,0.1492,-0.2493,0.1492,0.0000,38.5676,63.7118,38.5380,63.4715
271.9799,0.1480,-0.2368,0.1480,0.0000,38.4628,63.8821,38.4436,63.6308
271.9999,0.1468,-0.2280,0.1468,0.0000,38.3561,64.0513,38.3397,63.8020
272.0199,0.1459,-0.2309,0.1459,0.0000,38.2474,64.2192,38.2380,63.9656
272.0399,0.1445,-0.2178,0.1445,0.0000,38.1370,64.3859,38.1214,64.1486
272.0599,0.1427,-0.2011,0.1427,0.0000,38.0249,64.5516,38.0178,64.3074
272.0799,0.1417,-0.2122,0.1417,0.0000,37.9111,64.7161,37.9133,64.4643
272.0999,0.1399,-0.1932,0.1399,0.0000,37.7958,64.8794,37.7936,64.6402
272.1199,0.1385,-0.1952,0.1385,0.0000,37.6789,65.0417,37.6787,64.8056
272.1399,0.1368,-0.1858,0.1368,0.0000,37.5605,65.2029,37.5694,64.9598
272.1599,0.1356,-0.1947,0.1356,0.0000,37.4406,65.3630,37.4574,65.1149
272.1799,0.1335,-0.1706,0.1335,0.0000,37.3193,65.5220,37.3321,65.2851
272.1999,0.1321,-0.1783,0.1321,0.0000,37.1967,65.6800,37.2193,65.4358
272.2199,0.1302,-0.1654,0.1302,0.0000,37.0728,65.8370,37.0966,65.5968
272.2399,0.1286,-0.1678,0.1286,0.0000,36.9476,65.9930,36.9668,65.7642
272.2599,0.1266,-0.1548,0.1266,0.0000,36.8212,66.1480,36.8467,65.9165
272.2799,0.1250,-0.1584,0.1250,0.0000,36.6936,66.3020,36.7280,66.0646
272.2999,0.1231,-0.1492,0.1231,0.0000,36.5649,66.4551,36.5972,66.2254
272.3199,0.1219,-0.1638,0.1219,0.0000,36.4350,66.6071,36.4642,66.3864
272.3399,0.1194,-0.1328,0.1194,0.0000,36.3041,66.7583,36.3457,66.5277
272.3599,0.1183,-0.1557,0.1183,0.0000,36.1720,66.9085,36.2062,66.6918
272.3799,0.1157,-0.1206,0.1157,0.0000,36.0390,67.0579,36.0877,66.8292
272.3999,0.1140,-0.1285,0.1140,0.0000,35.9051,67.2065,35.9493,66.9876
272.4199,0.1122,-0.1265,0.1122,0.0000,35.7703,67.3542,35.8184,67.1353
272.4399,0.1104,-0.1271,0.1104,0.0000,35.6346,67.5011,35.6855,67.2835
272.4599,0.1087,-0.1249,0.1087,0.0000,35.4980,67.6472,35.5566,67.4254
272.4799,0.1076,-0.1427,0.1076,0.0000,35.3604,67.7923,35.4278,67.5656
272.4999,0.1056,-0.1219,0.1056,0.0000,35.2218,67.9366,35.2757,67.7291
272.5199,0.1034,-0.1037,0.1034,0.0000,35.0826,68.0802,35.1409,67.8723
272.5399,0.1013,-0.0963,0.1013,0.0000,34.9427,68.2231,35.0062,68.0136
272.5599,0.1005,-0.1315,0.1005,0.0000,34.8019,68.3651,34.8612,68.1642
272.5799,0.0978,-0.0862,0.0978,0.0000,34.6605,68.5065,34.7357,68.2931
272.5999,0.0960,-0.0938,0.0960,0.0000,34.5184,68.6473,34.5900,68.4412
272.6199,0.0945,-0.1021,0.0945,0.0000,34.3756,68.7873,34.4489,68.5832
272.6399,0.0934,-0.1153,0.0934,0.0000,34.2321,68.9266,34.3167,68.7149
272.6599,0.0920,-0.1128,0.0920,0.0000,34.0877,69.0650,34.1599,68.8695
272.6799,0.0896,-0.0791,0.0896,0.0000,33.9429,69.2029,34.0283,68.9980
272.6999,0.0889,-0.1123,0.0889,0.0000,33.7972,69.3400,33.8914,69.1305
272.7199,0.0867,-0.0850,0.0867,0.0000,33.6511,69.4765,33.7301,69.2852
272.7399,0.0844,-0.0637,0.0844,0.0000,33.5044,69.6125,33.5914,69.4168
272.7599,0.0834,-0.0928,0.0834,0.0000,33.3572,69.7479,33.4544,69.5458
272.7799,0.0817,-0.0833,0.0817,0.0000,33.2094,69.8827,33.3069,69.6835
272.7999,0.0800,-0.0769,0.0800,0.0000,33.0612,70.0169,33.1535,69.8254
272.8199,0.0797,-0.1137,0.0797,0.0000,32.9121,70.1503,33.0178,69.9500
272.8399,0.0770,-0.0577,0.0770,0.0000,32.7627,70.2832,32.8611,70.0926
272.8599,0.0756,-0.0700,0.0756,0.0000,32.6129,70.4157,32.7139,70.2254
272.8799,0.0759,-0.1222,0.0759,0.0000,32.4622,70.5472,32.5749,70.3500
272.8999,0.0726,-0.0397,0.0726,0.0000,32.3113,70.6785,32.4144,70.4926
272.9199,0.0713,-0.0601,0.0713,0.0000,32.1600,70.8093,32.2618,70.6272
272.9399,0.0700,-0.0698,0.0700,0.0000,32.0083,70.9396,32.1115,70.7588
272.9599,0.0691,-0.0803,0.0691,0.0000,31.8561,71.0693,31.9680,70.8835
272.9799,0.0681,-0.0836,0.0681,0.0000,31.7033,71.1984,31.8186,71.0124
272.9999,0.0664,-0.0616,0.0664,0.0000,31.5501,71.3270,31.6565,71.1513
273.0199,0.0660,-0.0898,0.0660,0.0000,31.3964,71.4549,31.4991,71.2852
273.0399,0.0638,-0.0479,0.0638,0.0000,31.2424,71.5825,31.3608,71.4020
273.0599,0.0625,-0.0543,0.0625,0.0000,31.0880,71.7097,31.2078,71.5305
273.0799,0.0618,-0.0743,0.0618,0.0000,30.9332,71.8363,31.0410,71.6695
273.0999,0.0598,-0.0419,0.0598,0.0000,30.7781,71.9626,30.8985,71.7876
273.1199,0.0586,-0.0497,0.0586,0.0000,30.6227,72.0885,30.7420,71.9165
273.1399,0.0577,-0.0638,0.0577,0.0000,30.4669,72.2139,30.5895,72.0412
273.1599,0.0568,-0.0653,0.0568,0.0000,30.3108,72.3388,30.4278,72.1728
273.1799,0.0574,-0.1115,0.0574,0.0000,30.1539,72.4629,30.2870,72.2866
273.1999,0.0552,-0.0497,0.0552,0.0000,29.9967,72.5866,30.1290,72.4136
273.2199,0.0528,-0.0125,0.0528,0.0000,29.8395,72.7102,29.9601,72.5486
273.2399,0.0517,-0.0325,0.0517,0.0000,29.6821,72.8336,29.8044,72.6723
273.2599,0.0510,-0.0522,0.0510,0.0000,29.5243,72.9565,29.6467,72.7968
273.2799,0.0520,-0.1119,0.0520,0.0000,29.3659,73.0786,29.5049,72.9082
273.2999,0.0486,-0.0075,0.0486,0.0000,29.2073,73.2005,29.3360,73.0403
273.3199,0.0480,-0.0408,0.0480,0.0000,29.0485,73.3220,29.1835,73.1588
273.3399,0.0467,-0.0321,0.0467,0.0000,28.8895,73.4433,29.0222,73.2835
273.3599,0.0465,-0.0636,0.0465,0.0000,28.7301,73.5642,28.8681,73.4020
273.3799,0.0464,-0.0783,0.0464,0.0000,28.5703,73.6844,28.6935,73.5357
273.3999,0.0437,-0.0069,0.0437,0.0000,28.4104,73.8045,28.5450,73.6487
273.4199,0.0435,-0.0462,0.0435,0.0000,28.2502,73.9243,28.3789,73.7746
273.4399,0.0426,-0.0462,0.0426,0.0000,28.0898,74.0437,28.2304,73.8866
273.4599,0.0416,-0.0388,0.0416,0.0000,27.9292,74.1629,28.0611,74.0136
273.4799,0.0408,-0.0421,0.0408,0.0000,27.7683,74.2816,27.9083,74.1277
273.4999,0.0400,-0.0401,0.0400,0.0000,27.6071,74.4001,27.7430,74.2507
273.5199,0.0393,-0.0444,0.0393,0.0000,27.4457,74.5182,27.5829,74.3692
273.5399,0.0391,-0.0598,0.0391,0.0000,27.2840,74.6359,27.4277,74.4835
273.5599,0.0383,-0.0462,0.0383,0.0000,27.1220,74.7532,27.2662,74.6020
273.5799,0.0397,-0.1071,0.0397,0.0000,26.9594,74.8696,27.1118,74.7149
273.5999,0.0387,-0.0661,0.0387,0.0000,26.7964,74.9855,26.9260,74.8500
273.6199,0.0353,0.0295,0.0353,0.0000,26.6335,75.1016,26.7684,74.9642
273.6399,0.0334,0.0279,0.0334,0.0000,26.4708,75.2179,26.6203,75.0710
273.6599,0.0332,-0.0219,0.0332,0.0000,26.3080,75.3340,26.4452,75.1968
273.6799,0.0330,-0.0437,0.0330,0.0000,26.1449,75.4498,26.2821,75.3134
273.6999,0.0318,-0.0216,0.0318,0.0000,25.9817,75.5654,26.1225,75.4273
273.7199,0.0321,-0.0575,0.0321,0.0000,25.8181,75.6805,25.9702,75.5354
273.7399,0.0308,-0.0227,0.0308,0.0000,25.6545,75.7955,25.8021,75.6542
273.7599,0.0306,-0.0426,0.0306,0.0000,25.4906,75.9101,25.6339,75.7728
273.7799,0.0320,-0.0951,0.0320,0.0000,25.3262,76.0239,25.4644,75.8918
273.7999,0.0296,-0.0109,0.0296,0.0000,25.1617,76.1377,25.3142,75.9968
273.8199,0.0303,-0.0612,0.0303,0.0000,24.9968,76.2510,25.1543,76.1083
273.8399,0.0279,0.0100,0.0279,0.0000,24.8321,76.3643,24.9856,76.2254
273.8599,0.0311,-0.1259,0.0311,0.0000,24.6669,76.4771,24.8038,76.3513
273.8799,0.0287,-0.0196,0.0287,0.0000,24.5016,76.5897,24.6625,76.4487
273.8999,0.0264,0.0240,0.0264,0.0000,24.3364,76.7024,24.4946,76.5642
273.9199,0.0247,0.0307,0.0247,0.0000,24.1714,76.8154,24.3216,76.6827
273.9399,0.0307,-0.1956,0.0307,0.0000,24.0061,76.9280,24.1721,76.7848
273.9599,0.0250,0.0457,0.0250,0.0000,23.8409,77.0409,23.9927,76.9069
273.9799,0.0277,-0.0896,0.0277,0.0000,23.6755,77.1532,23.8180,77.0254
273.9999,0.0270,-0.0544,0.0270,0.0000,23.5098,77.2652,23.6550,77.1357
274.0199,0.0288,-0.1086,0.0288,0.0000,23.3434,77.3763,23.4853,77.2500
274.0399,0.0304,-0.1329,0.0304,0.0000,23.1764,77.4862,23.3155,77.3642
274.0599,0.0262,0.0298,0.0262,0.0000,23.0091,77.5958,23.1542,77.4723
274.0799,0.0274,-0.0537,0.0274,0.0000,22.8415,77.7050,22.9834,77.5864
274.0999,0.0208,0.1391,0.0208,0.0000,22.6741,77.8144,22.8351,77.6851
274.1199,0.0186,0.1017,0.0186,0.0000,22.5072,77.9246,22.6653,77.7980
274.1399,0.0192,0.0030,0.0192,0.0000,22.3404,78.0350,22.5021,77.9061
274.1599,0.0254,-0.2058,0.0254,0.0000,22.1733,78.1448,22.3448,78.0100
274.1799,0.0239,-0.0774,0.0239,0.0000,22.0057,78.2540,22.1504,78.1381
274.1999,0.0186,0.0931,0.0186,0.0000,21.8382,78.3632,22.0017,78.2358
274.2199,0.0174,0.0527,0.0174,0.0000,21.6709,78.4729,21.8255,78.3513
274.2399,0.0248,-0.2193,0.0248,0.0000,21.5035,78.5823,21.6764,78.4487
274.2599,0.0186,0.0570,0.0186,0.0000,21.3364,78.6922,21.4994,78.5642
274.2799,0.0212,-0.0768,0.0212,0.0000,21.1690,78.8017,21.3352,78.6710
274.2999,0.0193,-0.0046,0.0193,0.0000,21.0017,78.9112,21.1572,78.7864
274.3199,0.0205,-0.0618,0.0205,0.0000,20.8340,79.0203,20.9931,78.8926
274.3399,0.0227,-0.1176,0.0227,0.0000,20.6657,79.1283,20.8299,78.9980
274.3599,0.0226,-0.0768,0.0226,0.0000,20.4970,79.2357,20.6620,79.1061
274.3799,0.0259,-0.1625,0.0259,0.0000,20.3275,79.3418,20.5002,79.2100
274.3999,0.0251,-0.0792,0.0251,0.0000,20.1575,79.4472,20.3329,79.3173
274.4199,0.0151,0.2304,0.0151,0.0000,19.9876,79.5527,20.1476,79.4358
274.4399,0.0210,-0.0937,0.0210,0.0000,19.8173,79.6575,19.9666,79.5513
274.4599,0.0095,0.2747,0.0095,0.0000,19.6470,79.7624,19.8135,79.6487
274.4799,0.0152,-0.0624,0.0152,0.0000,19.4763,79.8667,19.6318,79.7642
274.4999,0.0160,-0.0718,0.0160,0.0000,19.3053,79.9705,19.4613,79.8723
274.5199,-0.0097,0.7157,-0.0097,0.0000,19.1344,80.0743,19.3137,79.9656
274.5399,-0.0148,0.4759,-0.0148,0.0000,18.9640,80.1790,19.1243,80.0851
274.5599,-0.0089,0.0474,-0.0089,0.0000,18.7938,80.2841,18.9617,80.1876
274.5799,-0.0090,0.0310,-0.0090,0.0000,18.6238,80.3895,18.7939,80.2931
274.5999,-0.0186,0.3076,-0.0186,0.0000,18.4544,80.4958,18.6146,80.4056
274.6199,-0.0113,-0.0645,-0.0113,0.0000,18.2852,80.6023,18.4528,80.5069
274.6399,-0.0102,-0.0525,-0.0102,0.0000,18.1157,80.7085,18.2840,80.6124
274.6599,-0.0076,-0.0915,-0.0076,0.0000,17.9457,80.8139,18.1198,80.7149
274.6799,-0.0156,0.2023,-0.0156,0.0000,17.7757,80.9192,17.9613,80.8136
274.6999,-0.0099,-0.0662,-0.0099,0.0000,17.6053,81.0240,17.7756,80.9291
274.7199,-0.0120,0.0429,-0.0120,0.0000,17.4351,81.1289,17.6035,81.0358
274.7399,-0.0157,0.1397,-0.0157,0.0000,17.2654,81.2347,17.4507,81.1305
274.7599,-0.0173,0.1229,-0.0173,0.0000,17.0963,81.3416,17.2574,81.2500
274.7799,-0.0101,-0.1447,-0.0101,0.0000,16.9274,81.4487,17.1062,81.3434
274.7999,-0.0051,-0.2047,-0.0051,0.0000,16.7583,81.5554,16.9321,81.4507
274.8199,-0.0038,-0.1256,-0.0038,0.0000,16.5885,81.6611,16.7564,81.5588
274.8399,-0.0057,0.0015,-0.0057,0.0000,16.4185,81.7665,16.5840,81.6647
274.8599,0.0125,-0.5379,0.0125,0.0000,16.2478,81.8708,16.4290,81.7598
274.8799,0.0030,0.0282,0.0030,0.0000,16.0770,81.9748,16.2453,81.8723
274.8999,-0.0182,0.6363,-0.0182,0.0000,15.9064,82.0792,16.0926,81.9656
274.9199,-0.0113,0.0941,-0.0113,0.0000,15.7363,82.1843,15.8968,82.0851
274.9399,0.0082,-0.5288,0.0082,0.0000,15.5662,82.2896,15.7288,82.1876
274.9599,0.0088,-0.2659,0.0088,0.0000,15.3957,82.3941,15.5577,82.2918
274.9799,0.0100,-0.1660,0.0100,0.0000,15.2244,82.4973,15.4020,82.3864
274.9999,0.0054,0.0494,0.0054,0.0000,15.0527,82.5999,15.2270,82.4926
275.0199,0.0020,0.1141,0.0020,0.0000,14.8810,82.7025,15.0532,82.5980
275.0399,0.0073,-0.1126,0.0073,0.0000,14.7090,82.8045,14.8747,82.7061
275.0599,-0.0183,0.7022,-0.0183,0.0000,14.5370,82.9066,14.6942,82.8152
275.0799,-0.0053,-0.0580,-0.0053,0.0000,14.3647,83.0081,14.5423,82.9069
275.0999,-0.0051,-0.0309,-0.0051,0.0000,14.1923,83.1094,14.3674,83.0124
275.1199,-0.0075,0.0600,-0.0075,0.0000,14.0201,83.2112,14.1974,83.1149
275.1399,-0.0134,0.2085,-0.0134,0.0000,13.8486,83.3142,14.0332,83.2136
275.1599,-0.0166,0.2021,-0.0166,0.0000,13.6782,83.4188,13.8412,83.3291
275.1799,-0.0071,-0.1812,-0.0071,0.0000,13.5083,83.5244,13.6806,83.4254
275.1999,-0.0161,0.1955,-0.0161,0.0000,13.3395,83.6317,13.4968,83.5357
275.2199,0.0081,-0.6228,0.0081,0.0000,13.1713,83.7398,13.3319,83.6344
275.2399,0.0129,-0.4303,0.0129,0.0000,13.0032,83.8481,13.1759,83.7278
275.2599,0.0174,-0.3425,0.0174,0.0000,12.8347,83.9560,12.9877,83.8403
275.2799,0.0216,-0.2989,0.0216,0.0000,12.6655,84.0626,12.8284,83.9354
275.2999,0.0259,-0.2884,0.0259,0.0000,12.4951,84.1673,12.6508,84.0412
275.3199,0.0313,-0.3208,0.0313,0.0000,12.3230,84.2692,12.4694,84.1494
275.3399,0.0334,-0.2434,0.0334,0.0000,12.1498,84.3691,12.3241,84.2358
275.3599,0.0266,0.0553,0.0266,0.0000,11.9757,84.4677,12.1301,84.3513
275.3799,0.0213,0.1503,0.0213,0.0000,11.8014,84.5656,11.9661,84.4487
275.3999,0.0229,-0.0085,0.0229,0.0000,11.6269,84.6635,11.8067,84.5434
275.4199,0.0131,0.2582,0.0131,0.0000,11.4529,84.7620,11.6157,84.6567
275.4399,0.0132,0.0950,0.0132,0.0000,11.2793,84.8614,11.4583,84.7500
275.4599,0.0176,-0.1066,0.0176,0.0000,11.1058,84.9608,11.2915,84.8487
275.4799,0.0099,0.1592,0.0099,0.0000,10.9327,85.0610,11.0965,84.9642
275.4999,-0.0204,0.9591,-0.0204,0.0000,10.7605,85.1628,10.9502,85.0506
275.5199,0.0079,-0.3976,0.0079,0.0000,10.5888,85.2653,10.7673,85.1588
